sample_id,c_score,risk_level
2033,0.05174423235261854,🟢 Low
2034,0.42035148643861464,🟠 Medium
2035,0.06691029887877141,🟢 Low
2036,0.3835105408295449,🟠 Medium
2037,0.035882381436877796,🟢 Low
2038,0.5611091463020562,🟡 High
2039,0.09962416107593984,🟢 Low
2040,0.017250517449577552,🟢 Low
2041,0.07070226495453745,🟢 Low
2042,0.048140548170713386,🟢 Low
2043,0.34307893646834503,🟠 Medium
2044,0.08338694587206087,🟢 Low
2045,0.036546105689607644,🟢 Low
2046,0.3130890104974442,🟠 Medium
2047,0.38162111803956456,🟠 Medium
2048,0.13471792474334052,🟢 Low
2049,0.4395873042284434,🟠 Medium
2050,0.02892274782395249,🟢 Low
2051,0.07305446793192355,🟢 Low
2052,0.028551189985570782,🟢 Low
2053,0.368631756733572,🟠 Medium
2054,0.06935214730000704,🟢 Low
2055,0.06638888688745762,🟢 Low
2056,0.050252120665373205,🟢 Low
2057,0.06298705064616025,🟢 Low
2058,0.37532470427965187,🟠 Medium
2059,0.12525199262132355,🟢 Low
2060,0.06184280136917095,🟢 Low
2061,0.07607649966574653,🟢 Low
2062,0.025676739061033595,🟢 Low
2063,0.03789936700256025,🟢 Low
2064,0.4855039690908658,🟠 Medium
2065,0.038848852471715364,🟢 Low
2066,0.09151892575481534,🟢 Low
2067,0.014250922328500525,🟢 Low
2068,0.10317293132818643,🟢 Low
2069,0.9012892612857486,🔴 Critical
2070,0.012897061774222614,🟢 Low
2071,0.07885071585979576,🟢 Low
2072,0.617407314281538,🟡 High
2073,0.019891154536477836,🟢 Low
2074,0.03513796763466337,🟢 Low
2075,0.38042826430951165,🟠 Medium
2076,0.032176979611423226,🟢 Low
2077,0.1257729400927339,🟢 Low
2078,0.426721215512625,🟠 Medium
2079,0.08288446126969017,🟢 Low
2080,0.3308664766538691,🟠 Medium
2081,0.023569319683541343,🟢 Low
2082,0.08323487154433844,🟢 Low
2083,0.39490521371195586,🟠 Medium
2084,0.6832133501710711,🟡 High
2085,0.5615769191696734,🟡 High
2086,0.46483416684199186,🟠 Medium
2087,0.07622573401566021,🟢 Low
2088,0.4144855664412465,🟠 Medium
2089,0.059086875720204726,🟢 Low
2090,0.41087384309558966,🟠 Medium
2091,0.022119084140593482,🟢 Low
2092,0.01588068539956821,🟢 Low
2093,0.04343638360564326,🟢 Low
2094,0.018471269814256997,🟢 Low
2095,0.6956319211486255,🟡 High
2096,0.6719703461611284,🟡 High
2097,0.3594848918175306,🟠 Medium
2098,0.11310705006783241,🟢 Low
2099,0.06118039436165156,🟢 Low
2100,0.04195895942684135,🟢 Low
2101,0.4009452622143085,🟠 Medium
2102,0.026663562572713958,🟢 Low
2103,0.689897381289173,🟡 High
2104,0.017456932770371077,🟢 Low
2105,0.4215270464522505,🟠 Medium
2106,0.6652475567114067,🟡 High
2107,0.3964774340030364,🟠 Medium
2108,0.35813343446563395,🟠 Medium
2109,0.4247952195977492,🟠 Medium
2110,0.056647377779732805,🟢 Low
2111,0.9758655692950438,🔴 Critical
2112,0.012302057686597286,🟢 Low
2113,0.44461363429549805,🟠 Medium
2114,0.056757923960702554,🟢 Low
2115,0.6614406696440043,🟡 High
2116,0.3507125834878449,🟠 Medium
2117,0.3436564229772153,🟠 Medium
2118,0.11485619420236443,🟢 Low
2119,0.39393465931171207,🟠 Medium
2120,0.08503990099196752,🟢 Low
2121,0.38477230357998404,🟠 Medium
2122,0.02350399184491254,🟢 Low
2123,0.388662145670319,🟠 Medium
2124,0.045283032789178806,🟢 Low
2125,0.3684642426697211,🟠 Medium
2126,0.05494489606692926,🟢 Low
2127,0.3759009075786792,🟠 Medium
2128,0.342676894279154,🟠 Medium
2129,0.04130489273336286,🟢 Low
2130,0.5543058191325061,🟡 High
2131,0.4691586564497562,🟠 Medium
2132,0.023181820951476466,🟢 Low
2133,0.14579881141345974,🟢 Low
2134,0.05259772069893106,🟢 Low
2135,0.6180201028711722,🟡 High
2136,0.3904534225335544,🟠 Medium
2137,0.05441412700708935,🟢 Low
2138,0.04923637494755262,🟢 Low
2139,0.44475452218688044,🟠 Medium
2140,0.040610598995705516,🟢 Low
2141,0.00949899456040703,🟢 Low
2142,0.423622757982848,🟠 Medium
2143,0.38457035255201094,🟠 Medium
2144,0.4427276165918752,🟠 Medium
2145,0.4372608871019362,🟠 Medium
2146,0.37133840612010444,🟠 Medium
2147,0.6424951675499793,🟡 High
2148,0.439738895024446,🟠 Medium
2149,0.017497866229300375,🟢 Low
2150,0.34977842187692304,🟠 Medium
2151,0.06772818228602837,🟢 Low
2152,0.6620378045194732,🟡 High
2153,0.018791136139753712,🟢 Low
2154,0.04753529942812616,🟢 Low
2155,0.9592152349353844,🔴 Critical
2156,0.37997310983405763,🟠 Medium
2157,0.4702398830516422,🟠 Medium
2158,0.02265115087824392,🟢 Low
2159,0.02604376054169421,🟢 Low
2160,0.044061978261218736,🟢 Low
2161,0.4102178032753582,🟠 Medium
2162,0.3511345379756819,🟠 Medium
2163,0.04156061918396282,🟢 Low
2164,0.8273120763721361,🔴 Critical
2165,0.037585274481118945,🟢 Low
2166,0.6006604285754515,🟡 High
2167,0.06706071888734026,🟢 Low
2168,0.12909707475151025,🟢 Low
2169,0.034028892819079455,🟢 Low
2170,0.04741234141567657,🟢 Low
2171,0.07759375453480184,🟢 Low
2172,0.006145705885516028,🟢 Low
2173,0.02795316429979526,🟢 Low
2174,0.08012666650791749,🟢 Low
2175,0.04597352515342873,🟢 Low
2176,0.3604856270113849,🟠 Medium
2177,0.428757804209068,🟠 Medium
2178,0.09797926682002467,🟢 Low
2179,0.011225855916755142,🟢 Low
2180,0.4135111319097184,🟠 Medium
2181,0.7041698456201715,🟡 High
2182,0.02876520266062875,🟢 Low
2183,0.06954410925999457,🟢 Low
2184,0.05028902765527394,🟢 Low
2185,0.030623862549454345,🟢 Low
2186,0.41754628161554713,🟠 Medium
2187,0.040756916370524185,🟢 Low
2188,0.10813319183700681,🟢 Low
2189,0.03432941547634009,🟢 Low
2190,0.10937353160504007,🟢 Low
2191,0.08088859336586321,🟢 Low
2192,0.41609063062472756,🟠 Medium
2193,0.44815122254665307,🟠 Medium
2194,0.11780294310213726,🟢 Low
2195,0.08032940519429098,🟢 Low
2196,0.43538190033557445,🟠 Medium
2197,0.6668223140469454,🟡 High
2198,0.40236611936255384,🟠 Medium
2199,0.023974189624825105,🟢 Low
2200,0.3787239452860631,🟠 Medium
2201,0.04723306701063577,🟢 Low
2202,0.05834693103520501,🟢 Low
2203,0.04446286959802961,🟢 Low
2204,0.6223884636716671,🟡 High
2205,0.06339867350340915,🟢 Low
2206,0.9168316831056471,🔴 Critical
2207,0.3905538360807793,🟠 Medium
2208,0.39490504332982707,🟠 Medium
2209,0.09554544085347176,🟢 Low
2210,0.03236359728411564,🟢 Low
2211,0.5781438575764043,🟡 High
2212,0.09859295536122817,🟢 Low
2213,0.3686247257362459,🟠 Medium
2214,0.044912024799035506,🟢 Low
2215,0.4025961073129949,🟠 Medium
2216,0.06065795489878521,🟢 Low
2217,0.4424922971263403,🟠 Medium
2218,0.08423989566534772,🟢 Low
2219,0.5887971018735627,🟡 High
2220,0.09118744137047645,🟢 Low
2221,0.39382639565650013,🟠 Medium
2222,0.4283719218950891,🟠 Medium
2223,0.42560120106789556,🟠 Medium
2224,0.4194973945283955,🟠 Medium
2225,0.033529270213088644,🟢 Low
2226,0.3335526370098064,🟠 Medium
2227,0.59496422623448,🟡 High
2228,0.02304638552895808,🟢 Low
2229,0.3779911152066475,🟠 Medium
2230,0.3447091447890167,🟠 Medium
2231,0.05900388925996252,🟢 Low
2232,0.3464912746370372,🟠 Medium
2233,0.6251449632053424,🟡 High
2234,0.10127268902104454,🟢 Low
2235,0.35313681638969147,🟠 Medium
2236,0.3992122965477766,🟠 Medium
2237,0.3652717850599876,🟠 Medium
2238,0.05323362251076827,🟢 Low
2239,0.12256999351477499,🟢 Low
2240,0.06224965785947975,🟢 Low
2241,0.585011435619906,🟡 High
2242,0.09647466107227483,🟢 Low
2243,0.06728173600843781,🟢 Low
2244,0.04788460852408652,🟢 Low
2245,0.08614888371699402,🟢 Low
2246,0.4264154959399966,🟠 Medium
2247,0.08474223210075234,🟢 Low
2248,0.05800506025191116,🟢 Low
2249,0.4414138966886265,🟠 Medium
2250,0.4427800780630052,🟠 Medium
2251,0.024451927536004912,🟢 Low
2252,0.06584996844854013,🟢 Low
2253,0.013931306317894052,🟢 Low
2254,0.04066908184223646,🟢 Low
2255,0.040116162867883866,🟢 Low
2256,0.3543819359530699,🟠 Medium
2257,0.08953565240281729,🟢 Low
2258,0.06919532308738056,🟢 Low
2259,0.07203778586085652,🟢 Low
2260,0.38080652669215165,🟠 Medium
2261,0.01975915896324441,🟢 Low
2262,0.029679785194742913,🟢 Low
2263,0.6197057016350986,🟡 High
2264,0.06926004529245396,🟢 Low
2265,0.07063162670005185,🟢 Low
2266,0.06933566073890639,🟢 Low
2267,0.08648741060534816,🟢 Low
2268,0.31766770107922,🟠 Medium
2269,0.07994055332517593,🟢 Low
2270,0.10134134461176557,🟢 Low
2271,0.6344323820701225,🟡 High
2272,0.07130336953093672,🟢 Low
2273,0.9304364661039517,🔴 Critical
2274,0.10066492097588503,🟢 Low
2275,0.1270122887856881,🟢 Low
2276,0.02981568433969423,🟢 Low
2277,0.05458868049163261,🟢 Low
2278,0.19665672562525027,🟢 Low
2279,0.34007483752253936,🟠 Medium
2280,0.9335518736919415,🔴 Critical
2281,0.3518620637572301,🟠 Medium
2282,0.37556327219852537,🟠 Medium
2283,0.15532620380320566,🟢 Low
2284,0.06997097828342098,🟢 Low
2285,0.007607627481129548,🟢 Low
2286,0.021230304470203888,🟢 Low
2287,0.02745199543965976,🟢 Low
2288,0.7366757432595654,🟡 High
2289,0.03987551782135513,🟢 Low
2290,0.020529723363916855,🟢 Low
2291,0.5974645514372197,🟡 High
2292,0.030279699946724317,🟢 Low
2293,0.07464364894382951,🟢 Low
2294,0.5666893554762501,🟡 High
2295,0.4494323117023037,🟠 Medium
2296,0.08117525066711856,🟢 Low
2297,0.5698052305686846,🟡 High
2298,0.02674696323887304,🟢 Low
2299,0.060491905749156596,🟢 Low
2300,0.005812323698968992,🟢 Low
2301,0.009811691858924462,🟢 Low
2302,0.02489974095995578,🟢 Low
2303,0.06213364161995241,🟢 Low
2304,0.45903558384537063,🟠 Medium
2305,0.422119037660495,🟠 Medium
2306,0.35593403837979665,🟠 Medium
2307,0.4403282782001299,🟠 Medium
2308,0.06347066152167954,🟢 Low
2309,0.3255884470510417,🟠 Medium
2310,0.348153780990986,🟠 Medium
2311,0.670323345212877,🟡 High
2312,0.03670989681024361,🟢 Low
2313,0.026134833066546268,🟢 Low
2314,0.043594448168184134,🟢 Low
2315,0.3175203862651952,🟠 Medium
2316,0.02069145860784527,🟢 Low
2317,0.03626939903592644,🟢 Low
2318,0.38749492181678147,🟠 Medium
2319,0.038513356092534284,🟢 Low
2320,0.641237493726541,🟡 High
2321,0.034622042071050546,🟢 Low
2322,0.12825915655452483,🟢 Low
2323,0.10208178478181079,🟢 Low
2324,0.002916241936999605,🟢 Low
2325,0.03084172367842139,🟢 Low
2326,0.04521746135415942,🟢 Low
2327,0.9049364656459213,🔴 Critical
2328,0.9066726212555541,🔴 Critical
2329,0.024775440570649156,🟢 Low
2330,0.6426173942333074,🟡 High
2331,0.6905659537961224,🟡 High
2332,0.023090048291889178,🟢 Low
2333,0.6971766588706054,🟡 High
2334,0.020221787477970585,🟢 Low
2335,0.1318520110478983,🟢 Low
2336,0.033275434164998535,🟢 Low
2337,0.053142283439724235,🟢 Low
2338,0.6636354239741641,🟡 High
2339,0.6585609301093385,🟡 High
2340,0.6017738030906252,🟡 High
2341,0.6775081237949756,🟡 High
2342,0.10040166752104006,🟢 Low
2343,0.050840194876717315,🟢 Low
2344,0.07921342547495003,🟢 Low
2345,0.08538357593435796,🟢 Low
2346,0.018085878681298854,🟢 Low
2347,0.025496232248655427,🟢 Low
2348,0.6566822741717426,🟡 High
2349,0.08570907737189377,🟢 Low
2350,0.41296461698667497,🟠 Medium
2351,0.36428575294828763,🟠 Medium
2352,0.41064697305520925,🟠 Medium
2353,0.05533653049003784,🟢 Low
2354,0.02967239266593156,🟢 Low
2355,0.40042743099580375,🟠 Medium
2356,0.12759556057870228,🟢 Low
2357,0.3856784982801589,🟠 Medium
2358,0.09450209346182299,🟢 Low
2359,0.6684469871795227,🟡 High
2360,0.6320127928588121,🟡 High
2361,0.4041626233365595,🟠 Medium
2362,0.42659212111863154,🟠 Medium
2363,0.37606629520611073,🟠 Medium
2364,0.3845354642921146,🟠 Medium
2365,0.062020487970066415,🟢 Low
2366,0.4402145426886127,🟠 Medium
2367,0.32904534847457884,🟠 Medium
2368,0.657358997987548,🟡 High
2369,0.4107980081276827,🟠 Medium
2370,0.3865910209789029,🟠 Medium
2371,0.38239240750304765,🟠 Medium
2372,0.037219992458803315,🟢 Low
2373,0.0072109545331499976,🟢 Low
2374,0.3771323133192528,🟠 Medium
2375,0.07109382675482549,🟢 Low
2376,0.3665547331298098,🟠 Medium
2377,0.5683806302417763,🟡 High
2378,0.5856863523572612,🟡 High
2379,0.11262141981927312,🟢 Low
2380,0.737317312722371,🟡 High
2381,0.054087885405081346,🟢 Low
2382,0.451327437623854,🟠 Medium
2383,0.3653981264563051,🟠 Medium
2384,0.0297137783406046,🟢 Low
2385,0.07623439866651284,🟢 Low
2386,0.04079771332670155,🟢 Low
2387,0.36504445772294963,🟠 Medium
2388,0.041632295701813635,🟢 Low
2389,0.09138334176254738,🟢 Low
2390,0.03448128783296968,🟢 Low
2391,0.4273983088093961,🟠 Medium
2392,0.021264663237763447,🟢 Low
2393,0.010828730035901358,🟢 Low
2394,0.7142645233025715,🟡 High
2395,0.0577389612370491,🟢 Low
2396,0.011967623568964714,🟢 Low
2397,0.06895063083177647,🟢 Low
2398,0.38158070594776794,🟠 Medium
2399,0.09572443430522304,🟢 Low
2400,0.02101283527757856,🟢 Low
2401,0.4529890395634012,🟠 Medium
2402,0.012572937225497564,🟢 Low
2403,0.03953211410837034,🟢 Low
2404,0.07922621166090796,🟢 Low
2405,0.12618321642499356,🟢 Low
2406,0.14366250734888417,🟢 Low
2407,0.699342532298558,🟡 High
2408,0.060379068834719066,🟢 Low
2409,0.3879596720083174,🟠 Medium
2410,0.4353471041995157,🟠 Medium
2411,0.024524383752552236,🟢 Low
2412,0.4249033022939849,🟠 Medium
2413,0.047926284583479604,🟢 Low
2414,0.0741752965664628,🟢 Low
2415,0.42654235808215274,🟠 Medium
2416,0.028658554680676566,🟢 Low
2417,0.013825527082691812,🟢 Low
2418,0.6746593868283273,🟡 High
2419,0.43247763343569956,🟠 Medium
2420,0.0488143815397421,🟢 Low
2421,0.10486174321407729,🟢 Low
2422,0.4565239627292213,🟠 Medium
2423,0.3743063938857499,🟠 Medium
2424,0.35348483072423215,🟠 Medium
2425,0.030555279985659576,🟢 Low
2426,0.6462387658928774,🟡 High
2427,0.3868029786916417,🟠 Medium
2428,0.06762247651328424,🟢 Low
2429,0.606239638122777,🟡 High
2430,0.3918212818602196,🟠 Medium
2431,0.47016180980575784,🟠 Medium
2432,0.7115389353457685,🟡 High
2433,0.015053923200848873,🟢 Low
2434,0.435119339385028,🟠 Medium
2435,0.33916317921531636,🟠 Medium
2436,0.9562217942374265,🔴 Critical
2437,0.04875943724874055,🟢 Low
2438,0.012735827558540608,🟢 Low
2439,0.4187963228772735,🟠 Medium
2440,0.08906578291559641,🟢 Low
2441,0.7117780749496116,🟡 High
2442,0.017801978161201826,🟢 Low
2443,0.04369302840344231,🟢 Low
2444,0.05119529594917424,🟢 Low
2445,0.04593185265926778,🟢 Low
2446,0.32613462462007864,🟠 Medium
2447,0.047134663813066406,🟢 Low
2448,0.350894189870881,🟠 Medium
2449,0.39574291257030036,🟠 Medium
2450,0.05975732664720779,🟢 Low
2451,0.063851002400853,🟢 Low
2452,0.09920614241589265,🟢 Low
2453,0.12035401965909194,🟢 Low
2454,0.4243197116365632,🟠 Medium
2455,0.11691418345326127,🟢 Low
2456,0.44964036309560057,🟠 Medium
2457,0.08006053610085387,🟢 Low
2458,0.01050260697914861,🟢 Low
2459,0.3690791004628117,🟠 Medium
2460,0.036016729812364166,🟢 Low
2461,0.6513092730946325,🟡 High
2462,0.4405160479452389,🟠 Medium
2463,0.380786564626742,🟠 Medium
2464,0.46699979804497016,🟠 Medium
2465,0.07442827012714372,🟢 Low
2466,0.40190721548600156,🟠 Medium
2467,0.03354087035930428,🟢 Low
2468,0.036144595790830535,🟢 Low
2469,0.6845798611268961,🟡 High
2470,0.061779566223179115,🟢 Low
2471,0.03176390935169301,🟢 Low
2472,0.09996461831249197,🟢 Low
2473,0.040820841320676905,🟢 Low
2474,0.10938772452608124,🟢 Low
2475,0.40587224727155946,🟠 Medium
2476,0.013006320523697256,🟢 Low
2477,0.05483321311826808,🟢 Low
2478,0.09453369558464583,🟢 Low
2479,0.17626628400851077,🟢 Low
2480,0.6779436582467975,🟡 High
2481,0.9801191271378301,🔴 Critical
2482,0.09502831164757672,🟢 Low
2483,0.6994691301326303,🟡 High
2484,0.612802633015928,🟡 High
2485,0.10756741060392724,🟢 Low
2486,0.05253140745759886,🟢 Low
2487,0.0602299759841859,🟢 Low
2488,0.42009146458892543,🟠 Medium
2489,0.6343987750364692,🟡 High
2490,0.02594725890066851,🟢 Low
2491,0.4285630040676438,🟠 Medium
2492,0.10632579375455949,🟢 Low
2493,0.0719391020442898,🟢 Low
2494,0.05119906195388825,🟢 Low
2495,0.601705355865934,🟡 High
2496,0.38876762257799075,🟠 Medium
2497,0.4632262910539179,🟠 Medium
2498,0.033013049276713745,🟢 Low
2499,0.07082080530753719,🟢 Low
2500,0.025149157426780908,🟢 Low
2501,0.09938931036601742,🟢 Low
2502,0.013983868534134565,🟢 Low
2503,0.640385848931817,🟡 High
2504,0.455926405246037,🟠 Medium
2505,0.6022375918498782,🟡 High
2506,0.12782322168424273,🟢 Low
2507,0.025853484273819078,🟢 Low
2508,0.03080102489954456,🟢 Low
2509,0.0459586918815191,🟢 Low
2510,0.3483207454161538,🟠 Medium
2511,0.4548223795211724,🟠 Medium
2512,0.06467495108669209,🟢 Low
2513,0.03530069509855515,🟢 Low
2514,0.07689994305863838,🟢 Low
2515,0.8932693590915177,🔴 Critical
2516,0.35692374600644006,🟠 Medium
2517,0.015897818876235262,🟢 Low
2518,0.09703254377014536,🟢 Low
2519,0.11402271835765049,🟢 Low
2520,0.024579863704145,🟢 Low
2521,0.04950904997959152,🟢 Low
2522,0.08842462398485963,🟢 Low
2523,0.07621858026025806,🟢 Low
2524,0.853458902642684,🔴 Critical
2525,0.05979963162060611,🟢 Low
2526,0.13348438185515343,🟢 Low
2527,0.6646930642289615,🟡 High
2528,0.02449208754488274,🟢 Low
2529,0.01919461197454277,🟢 Low
2530,0.03756303081940137,🟢 Low
2531,0.4405563376129228,🟠 Medium
2532,0.05632422518193007,🟢 Low
2533,0.03145290083108062,🟢 Low
2534,0.42825118139497625,🟠 Medium
2535,0.679691590829612,🟡 High
2536,0.4437270608380792,🟠 Medium
2537,0.07890015678696795,🟢 Low
2538,0.08091305654770704,🟢 Low
2539,0.6997898275058838,🟡 High
2540,0.04164905629713456,🟢 Low
2541,0.016282125293168588,🟢 Low
2542,0.06886175244498384,🟢 Low
2543,0.6226070711189192,🟡 High
2544,0.37418875111195665,🟠 Medium
2545,0.04653401266027125,🟢 Low
2546,0.1456759605728152,🟢 Low
2547,0.6116385220132317,🟡 High
2548,0.38814331453602746,🟠 Medium
2549,0.03236379048301443,🟢 Low
2550,0.03145895899013099,🟢 Low
2551,0.41560778455487624,🟠 Medium
2552,0.5940627359999765,🟡 High
2553,0.05628214190174874,🟢 Low
2554,0.05186490253436119,🟢 Low
2555,0.04808269329974781,🟢 Low
2556,0.39841767976209574,🟠 Medium
2557,0.4729502603914799,🟠 Medium
2558,0.3881215949868876,🟠 Medium
2559,0.4079933119530525,🟠 Medium
2560,0.05894509568435062,🟢 Low
2561,0.3624931628493513,🟠 Medium
2562,0.03103862096911112,🟢 Low
2563,0.13305605144528493,🟢 Low
2564,0.4444785858147471,🟠 Medium
2565,0.6542798886941704,🟡 High
2566,0.6284309891603318,🟡 High
2567,0.6180642985779825,🟡 High
2568,0.4311981055736852,🟠 Medium
2569,0.4598478690878761,🟠 Medium
2570,0.596735190517208,🟡 High
2571,0.05503381781108686,🟢 Low
2572,0.1293267586374836,🟢 Low
2573,0.7315973592091068,🟡 High
2574,0.022212417771574778,🟢 Low
2575,0.09129531936236991,🟢 Low
2576,0.18330296633047719,🟢 Low
2577,0.4061013617655884,🟠 Medium
2578,0.35094291983840004,🟠 Medium
2579,0.3676248862707247,🟠 Medium
2580,0.41552814131031346,🟠 Medium
2581,0.3761543378408214,🟠 Medium
2582,0.05775575044182572,🟢 Low
2583,0.34407824334007464,🟠 Medium
2584,0.40510898033279286,🟠 Medium
2585,0.009875897444906842,🟢 Low
2586,0.573583601328374,🟡 High
2587,0.3727140068586021,🟠 Medium
2588,0.029722062247110874,🟢 Low
2589,0.642850478272302,🟡 High
2590,0.778362495824495,🔴 Critical
2591,0.023591886693362294,🟢 Low
2592,0.06409356630557302,🟢 Low
2593,0.4255731809318303,🟠 Medium
2594,0.03868091606356051,🟢 Low
2595,0.8318986286438202,🔴 Critical
2596,0.38128640859557733,🟠 Medium
2597,0.043837452056245965,🟢 Low
2598,0.009726637352490188,🟢 Low
2599,0.02260740297952863,🟢 Low
2600,0.004599109579323921,🟢 Low
2601,0.051254368792375264,🟢 Low
2602,0.892912960305142,🔴 Critical
2603,0.009880215395380396,🟢 Low
2604,0.07542473334888877,🟢 Low
2605,0.014939560901588501,🟢 Low
2606,0.039219091187564316,🟢 Low
2607,0.09058716740588238,🟢 Low
2608,0.9424393347991842,🔴 Critical
2609,0.02979061405859955,🟢 Low
2610,0.03180630338606607,🟢 Low
2611,0.11634046418222228,🟢 Low
2612,0.35733596852043736,🟠 Medium
2613,0.5816810967734392,🟡 High
2614,0.4211708805124779,🟠 Medium
2615,0.006677357945321906,🟢 Low
2616,0.6873365374936051,🟡 High
2617,0.6784173829624517,🟡 High
2618,0.40515230444269157,🟠 Medium
2619,0.679111567851476,🟡 High
2620,0.030821542199810602,🟢 Low
2621,0.35795962393795433,🟠 Medium
2622,0.4230334449758917,🟠 Medium
2623,0.41419863413453906,🟠 Medium
2624,0.06520475066024745,🟢 Low
2625,0.03135878473559021,🟢 Low
2626,0.3885344921945221,🟠 Medium
2627,0.06094292178958655,🟢 Low
2628,0.34784178426832996,🟠 Medium
2629,0.37376876132712245,🟠 Medium
2630,0.08605483816092208,🟢 Low
2631,0.03247697512862328,🟢 Low
2632,0.030994083659407888,🟢 Low
2633,0.048031636119646524,🟢 Low
2634,0.09608747903680791,🟢 Low
2635,0.46657734442675947,🟠 Medium
2636,0.06715152842375481,🟢 Low
2637,0.35240416378108635,🟠 Medium
2638,0.6486401310672717,🟡 High
2639,0.3556464660967046,🟠 Medium
2640,0.030351718528799747,🟢 Low
2641,0.052741138382723284,🟢 Low
2642,0.09340752384085588,🟢 Low
2643,0.10892784525697788,🟢 Low
2644,0.7078226116075008,🟡 High
2645,0.02348719788254565,🟢 Low
2646,0.0741812765510727,🟢 Low
2647,0.06889472966858085,🟢 Low
2648,0.03485869035850262,🟢 Low
2649,0.05980295797854544,🟢 Low
2650,0.020957178676611846,🟢 Low
2651,0.013593045609116101,🟢 Low
2652,0.43125909191773837,🟠 Medium
2653,0.043051189166199134,🟢 Low
2654,0.0258777765108103,🟢 Low
2655,0.044994512469344584,🟢 Low
2656,0.05870669436977894,🟢 Low
2657,0.04976158743279505,🟢 Low
2658,0.31710759507796554,🟠 Medium
2659,0.04312002826494505,🟢 Low
2660,0.6798307732234882,🟡 High
2661,0.01566346171025646,🟢 Low
2662,0.621133462169111,🟡 High
2663,0.055423493183824654,🟢 Low
2664,0.06635105056620322,🟢 Low
2665,0.3294175701696716,🟠 Medium
2666,0.03172209225273399,🟢 Low
2667,0.3576616561217961,🟠 Medium
2668,0.027654084169376925,🟢 Low
2669,0.7225230215093674,🟡 High
2670,0.03982994359876498,🟢 Low
2671,0.08025361667472194,🟢 Low
2672,0.08019815791746283,🟢 Low
2673,0.04975328543311726,🟢 Low
2674,0.6995634299716876,🟡 High
2675,0.4695786586277511,🟠 Medium
2676,0.05134327434047512,🟢 Low
2677,0.052596435920100326,🟢 Low
2678,0.6116941142645046,🟡 High
2679,0.06107786232368287,🟢 Low
2680,0.34106799063967863,🟠 Medium
2681,0.3752753567456516,🟠 Medium
2682,0.039149584004589545,🟢 Low
2683,0.40856761835848626,🟠 Medium
2684,0.02028651863987971,🟢 Low
2685,0.012551624859941931,🟢 Low
2686,0.0640813208127058,🟢 Low
2687,0.035251645763263846,🟢 Low
2688,0.11770740995293782,🟢 Low
2689,0.4297586075355293,🟠 Medium
2690,0.6328455623150612,🟡 High
2691,0.408841511087063,🟠 Medium
2692,0.06305502449793564,🟢 Low
2693,0.7050765180515214,🟡 High
2694,0.05703002880528481,🟢 Low
2695,0.43440450379043427,🟠 Medium
2696,0.3786041037565412,🟠 Medium
2697,0.03482988368779734,🟢 Low
2698,0.39466927564768267,🟠 Medium
2699,0.06710025699916808,🟢 Low
2700,0.06222526740931486,🟢 Low
2701,0.05216675629485677,🟢 Low
2702,0.07584490114379072,🟢 Low
2703,0.013085224662795008,🟢 Low
2704,0.3690096709170103,🟠 Medium
2705,0.051023856682629674,🟢 Low
2706,0.051583804647985045,🟢 Low
2707,0.011601986400035928,🟢 Low
2708,0.4159511889128334,🟠 Medium
2709,0.8606035829243978,🔴 Critical
2710,0.02964052143643196,🟢 Low
2711,0.37809269180208527,🟠 Medium
2712,0.06590091351521704,🟢 Low
2713,0.06014719417620648,🟢 Low
2714,0.9516406944641872,🔴 Critical
2715,0.024014666342098052,🟢 Low
2716,0.015980239427793894,🟢 Low
2717,0.04459377384920154,🟢 Low
2718,0.037225231661717845,🟢 Low
2719,0.009858863357372781,🟢 Low
2720,0.6112699404835978,🟡 High
2721,0.07444294601871823,🟢 Low
2722,0.08334449144905424,🟢 Low
2723,0.08701771914012482,🟢 Low
2724,0.8484663537336679,🔴 Critical
2725,0.40315585620465116,🟠 Medium
2726,0.08283454934879896,🟢 Low
2727,0.06038759926933274,🟢 Low
2728,0.4428867236285169,🟠 Medium
2729,0.6563410973929873,🟡 High
2730,0.5852548916389183,🟡 High
2731,0.3757051730750901,🟠 Medium
2732,0.6080006026574332,🟡 High
2733,0.060348230413654946,🟢 Low
2734,0.09351930462796865,🟢 Low
2735,0.11039767404981296,🟢 Low
2736,0.08199262924851891,🟢 Low
2737,0.6387131002082655,🟡 High
2738,0.043074243599862026,🟢 Low
2739,0.02213281451819791,🟢 Low
2740,0.6165185767368987,🟡 High
2741,0.6749311988268488,🟡 High
2742,0.05630372113560948,🟢 Low
2743,0.03393082798156248,🟢 Low
2744,0.0863929150383942,🟢 Low
2745,0.42264166602955955,🟠 Medium
2746,0.08410991424537657,🟢 Low
2747,0.4410298323177664,🟠 Medium
2748,0.04474213301307735,🟢 Low
2749,0.030962745413269398,🟢 Low
2750,0.458422769995312,🟠 Medium
2751,0.04365477405224942,🟢 Low
2752,0.4399882240826369,🟠 Medium
2753,0.3745146429545706,🟠 Medium
2754,0.9725232402276892,🔴 Critical
2755,0.002607916800545304,🟢 Low
2756,0.43447320853807203,🟠 Medium
2757,0.6000509840423973,🟡 High
2758,0.39124419085990403,🟠 Medium
2759,0.3586895860103415,🟠 Medium
2760,0.03938654638714847,🟢 Low
2761,0.06876693049450525,🟢 Low
2762,0.4144615585859173,🟠 Medium
2763,0.41053252559925,🟠 Medium
