citing_paper_id,cited_paper_id,edge_source,edge_is_biased,citing_publication_year,biased_group_id_x,cited_publication_year,biased_group_id_y
2466,2733,base,0,2017,-1,2007,-1
4019,4568,base,0,2013,-1,2006,-1
1329,858,base,0,2022,-1,2004,-1
1043,2126,base,0,2008,-1,2000,-1
4000,2027,base,0,2012,-1,2004,-1
4146,4591,base,0,2009,-1,2005,-1
4139,4931,base,0,2013,-1,2012,-1
961,3572,base,0,2023,-1,2002,-1
4371,2943,base,0,2021,-1,2020,-1
3059,3588,base,0,2018,-1,2003,-1
3336,2380,base,0,2019,-1,2001,-1
3149,4439,base,0,2005,-1,2003,-1
2408,3980,base,0,2004,-1,2001,-1
1560,2180,base,0,2006,-1,2000,-1
4813,1638,base,0,2011,-1,2004,-1
4779,3774,base,0,2018,-1,2006,-1
4367,3135,base,0,2018,-1,2002,-1
407,147,bias,1,2003,0,2003,0
2533,1691,base,0,2013,-1,2012,-1
4005,2243,base,0,2020,-1,2014,-1
4785,3385,base,0,2021,-1,2008,-1
678,3437,base,0,2017,-1,2006,-1
3232,316,base,0,2007,-1,2000,-1
3064,3204,base,0,2014,-1,2008,-1
3723,313,base,0,2017,-1,2006,-1
3579,786,base,0,2004,-1,2000,-1
3993,896,base,0,2021,-1,2012,-1
1222,3886,base,0,2021,-1,2016,-1
1831,1267,base,0,2016,-1,2009,-1
3480,3383,base,0,2004,-1,2001,-1
4338,3024,base,0,2020,-1,2000,-1
1396,300,base,0,2016,-1,2002,-1
3973,4015,base,0,2021,-1,2001,-1
4724,1536,base,0,2021,-1,2012,-1
3675,1380,base,0,2016,-1,2005,-1
2387,4309,base,0,2017,-1,2015,-1
293,4564,base,0,2015,-1,2005,-1
2980,4113,base,0,2005,-1,2000,-1
3042,733,base,0,2001,-1,2000,-1
4423,2566,base,0,2019,-1,2006,-1
962,763,base,0,2022,-1,2018,-1
3182,1576,base,0,2018,-1,2013,-1
3158,2323,base,0,2015,-1,2014,-1
3372,4740,base,0,2022,-1,2016,-1
308,704,base,0,2020,-1,2004,-1
722,2664,base,0,2014,-1,2007,-1
2357,4991,base,0,2013,-1,2012,-1
2615,1998,base,0,2019,-1,2000,-1
824,227,bias,1,2016,7,2016,7
4926,3189,base,0,2016,-1,2008,-1
2356,3417,base,0,2023,-1,2010,-1
4161,3335,base,0,2017,-1,2015,-1
4745,3486,base,0,2002,-1,2000,-1
498,3338,bias,1,2018,5,2018,5
1461,1173,base,0,2011,-1,2008,-1
3295,1024,base,0,2019,-1,2000,-1
2687,4262,base,0,2018,-1,2012,-1
3162,4829,base,0,2020,-1,2009,-1
4459,1804,bias,1,2023,18,2023,18
4723,1510,base,0,2010,-1,2009,-1
4804,4600,base,0,2022,-1,2014,-1
957,337,base,0,2022,-1,2018,-1
557,3913,base,0,2023,-1,2011,-1
1424,1768,base,0,2023,-1,2013,-1
4406,3240,base,0,2023,-1,2020,-1
349,467,base,0,2023,-1,2021,-1
4002,2479,base,0,2021,-1,2016,-1
3878,1714,base,0,2008,-1,2001,-1
584,4990,base,0,2018,-1,2007,-1
4007,3184,base,0,2014,-1,2010,-1
229,1733,base,0,2005,-1,2004,-1
1305,3181,base,0,2022,-1,2005,-1
349,3776,base,0,2023,-1,2000,-1
607,2542,base,0,2010,-1,2004,-1
2844,3945,base,0,2009,-1,2004,-1
148,2659,base,0,2019,-1,2004,-1
144,4985,base,0,2012,-1,2010,-1
2019,4696,bias,1,2002,11,2002,11
4285,780,base,0,2011,-1,2001,-1
1661,2045,base,0,2017,-1,2011,-1
4067,139,base,0,2010,-1,2006,-1
2650,487,base,0,2021,-1,2003,-1
3151,2910,base,0,2021,-1,2014,-1
4221,3712,base,0,2001,-1,2000,-1
1602,2173,base,0,2018,-1,2017,-1
452,742,base,0,2015,-1,2000,-1
3636,629,base,0,2020,-1,2015,-1
4487,2571,base,0,2022,-1,2019,-1
87,1678,base,0,2014,-1,2012,-1
2293,1460,base,0,2021,-1,2004,-1
1817,2338,base,0,2013,-1,2010,-1
1579,4965,base,0,2014,-1,2004,-1
4602,1309,base,0,2018,-1,2009,-1
1533,2252,base,0,2017,-1,2015,-1
159,916,base,0,2018,-1,2006,-1
2930,4101,base,0,2016,-1,2009,-1
3828,1951,base,0,2022,-1,2021,-1
845,2566,base,0,2021,-1,2006,-1
2964,4421,base,0,2020,-1,2005,-1
1236,4706,base,0,2006,-1,2003,0
876,3770,base,0,2014,-1,2007,-1
1132,4036,base,0,2018,-1,2015,-1
4088,2281,base,0,2022,-1,2003,-1
3426,3361,base,0,2021,-1,2008,-1
1088,3926,base,0,2018,-1,2010,-1
877,902,base,0,2023,-1,2014,-1
2871,2102,base,0,2019,-1,2017,-1
3389,4297,base,0,2005,-1,2003,-1
180,1903,base,0,2007,-1,2005,-1
1804,2427,base,0,2023,18,2007,-1
4362,428,base,0,2012,-1,2002,-1
4721,3006,base,0,2021,-1,2009,-1
3230,3926,base,0,2019,-1,2010,-1
1973,4880,base,0,2017,-1,2016,-1
2755,3490,base,0,2012,-1,2008,-1
3406,3735,base,0,2015,-1,2012,-1
987,2445,base,0,2018,-1,2011,-1
1179,3987,base,0,2004,-1,2002,-1
2051,675,base,0,2010,-1,2002,-1
739,3232,base,0,2021,-1,2007,-1
827,2343,base,0,2019,-1,2001,-1
4157,2903,base,0,2016,-1,2012,-1
3808,68,base,0,2018,-1,2009,-1
4123,2057,base,0,2017,-1,2004,-1
2430,840,base,0,2019,-1,2014,-1
155,2096,base,0,2010,-1,2001,-1
2430,963,base,0,2019,-1,2008,-1
255,4766,base,0,2017,-1,2004,-1
732,4703,base,0,2021,-1,2017,-1
2475,3344,base,0,2019,-1,2003,-1
3163,3054,base,0,2020,-1,2001,-1
862,2046,base,0,2020,-1,2008,-1
88,3840,base,0,2020,-1,2012,-1
3568,4853,base,0,2019,-1,2017,-1
4777,1172,base,0,2008,-1,2007,-1
1034,1639,base,0,2002,-1,2001,-1
4218,950,base,0,2023,-1,2004,-1
1234,2334,base,0,2007,-1,2004,-1
1887,3677,base,0,2021,-1,2003,-1
2965,4204,base,0,2023,-1,2019,-1
4500,4072,base,0,2011,-1,2007,-1
4459,3992,bias,1,2023,18,2023,18
3905,2352,base,0,2014,-1,2008,-1
1545,1956,base,0,2012,-1,2009,-1
973,3449,base,0,2019,-1,2000,-1
188,4570,base,0,2014,-1,2005,-1
3206,3203,base,0,2014,-1,2001,-1
1885,4820,base,0,2012,-1,2009,-1
226,4578,base,0,2004,-1,2002,-1
192,4010,base,0,2019,-1,2013,-1
4729,4473,base,0,2022,-1,2009,-1
1122,1894,base,0,2019,-1,2014,-1
2706,2660,base,0,2016,-1,2011,-1
4465,1275,base,0,2007,-1,2006,-1
3348,2771,base,0,2023,-1,2001,-1
3081,1803,base,0,2020,-1,2002,-1
465,3226,base,0,2018,-1,2014,-1
3391,372,base,0,2021,-1,2009,-1
3874,3123,base,0,2017,-1,2013,-1
2219,2763,base,0,2014,-1,2011,-1
2404,2168,base,0,2007,-1,2003,-1
811,392,base,0,2019,-1,2000,-1
3472,3393,base,0,2019,-1,2016,-1
700,2047,base,0,2007,-1,2000,-1
794,3241,base,0,2014,-1,2002,-1
4459,1405,base,0,2023,18,2003,-1
4955,731,base,0,2003,-1,2000,-1
1347,1140,base,0,2013,-1,2009,-1
1371,2261,base,0,2017,-1,2003,-1
2826,2000,base,0,2002,11,2007,-1
961,3923,base,0,2023,-1,2022,-1
4352,2898,base,0,2021,-1,2019,-1
970,4571,base,0,2023,-1,2019,-1
3262,4448,base,0,2013,-1,2000,-1
1007,1144,base,0,2012,-1,2007,-1
2678,3459,base,0,2020,-1,2015,-1
999,2039,base,0,2011,-1,2002,-1
206,1052,bias,1,2005,16,2005,16
3680,2168,base,0,2020,-1,2003,-1
3550,3727,base,0,2007,-1,2003,-1
837,1085,base,0,2015,-1,2007,-1
871,3129,base,0,2013,-1,2011,-1
3234,2160,base,0,2022,-1,2020,-1
550,1933,base,0,2016,-1,2012,-1
2978,2298,base,0,2009,-1,2008,-1
3758,4228,base,0,2020,-1,2011,-1
1209,3659,base,0,2010,-1,2001,-1
1703,3201,base,0,2009,-1,2002,-1
3752,255,base,0,2021,-1,2017,-1
4875,2368,base,0,2016,-1,2000,-1
3487,2764,base,0,2011,-1,2010,-1
4006,4506,base,0,2011,-1,2005,-1
1146,3742,base,0,2014,-1,2005,-1
3922,895,base,0,2014,-1,2001,-1
4747,3677,base,0,2014,-1,2003,-1
4672,3609,base,0,2015,-1,2004,-1
383,3430,base,0,2022,-1,2004,-1
2363,2125,base,0,2012,-1,2001,-1
1392,3195,base,0,2020,-1,2011,-1
3638,2813,bias,1,2007,9,2007,9
3570,1126,base,0,2009,-1,2004,-1
1715,4561,base,0,2012,-1,2001,-1
540,2281,base,0,2010,-1,2003,-1
1553,34,base,0,2020,-1,2018,-1
697,2033,base,0,2011,-1,2003,-1
504,1238,base,0,2023,-1,2012,-1
1478,1834,base,0,2015,-1,2003,-1
2802,3519,base,0,2004,-1,2002,-1
2845,3606,base,0,2023,-1,2014,-1
3966,535,base,0,2015,-1,2006,-1
3242,2248,base,0,2020,-1,2018,-1
824,4022,base,0,2016,7,2002,-1
1914,3111,base,0,2019,-1,2007,-1
1845,1507,base,0,2010,-1,2006,-1
2581,1000,base,0,2021,-1,2014,-1
2301,2953,base,0,2023,-1,2000,-1
407,519,bias,1,2003,0,2003,0
3078,724,base,0,2014,-1,2009,-1
3129,1066,base,0,2011,-1,2007,-1
635,2212,base,0,2006,-1,2005,-1
3360,3778,base,0,2014,-1,2004,-1
4862,4718,base,0,2007,9,2010,-1
1725,4360,base,0,2015,-1,2008,-1
2076,4916,base,0,2004,-1,2001,-1
3831,4061,base,0,2022,-1,2012,-1
1862,1960,base,0,2021,-1,2014,-1
2922,1663,base,0,2017,-1,2004,-1
1130,3512,base,0,2012,-1,2002,-1
3908,3769,base,0,2018,-1,2017,-1
2826,445,base,0,2002,11,2011,-1
1523,2930,base,0,2022,-1,2016,-1
4391,1689,base,0,2021,-1,2012,-1
4402,4778,base,0,2018,-1,2005,-1
4119,453,base,0,2021,-1,2007,-1
4153,2004,bias,1,2014,12,2014,12
2684,1513,base,0,2014,-1,2013,-1
3400,2465,base,0,2012,-1,2003,-1
1193,1612,base,0,2008,-1,2005,-1
1791,1905,base,0,2004,10,2005,-1
2127,352,base,0,2022,-1,2020,-1
218,599,base,0,2022,-1,2020,-1
2630,881,base,0,2009,-1,2003,-1
3293,1850,base,0,2018,-1,2017,-1
1097,2166,base,0,2014,-1,2005,-1
1872,737,base,0,2021,-1,2010,-1
3878,2853,base,0,2008,-1,2006,-1
4378,4030,base,0,2021,-1,2010,-1
4257,1939,base,0,2017,-1,2003,-1
11,579,base,0,2023,-1,2011,-1
4747,3639,base,0,2014,-1,2002,-1
2880,1177,base,0,2013,-1,2000,-1
1280,4370,base,0,2023,-1,2014,-1
1848,1101,base,0,2007,-1,2006,-1
1137,1939,base,0,2004,-1,2003,-1
3182,3797,base,0,2018,-1,2003,-1
3771,665,base,0,2016,-1,2012,-1
648,3458,base,0,2012,-1,2011,-1
797,2714,base,0,2013,-1,2009,-1
1609,3918,base,0,2016,-1,2000,-1
4679,1607,base,0,2012,-1,2001,-1
947,2383,base,0,2023,-1,2004,10
3923,328,base,0,2022,-1,2021,-1
1565,2343,base,0,2002,-1,2001,-1
1052,206,bias,1,2005,16,2005,16
2167,4854,base,0,2013,-1,2001,-1
169,901,base,0,2010,-1,2002,-1
2278,53,base,0,2023,-1,2014,-1
3528,2944,base,0,2022,-1,2009,-1
1628,3915,base,0,2023,-1,2004,-1
3432,916,base,0,2008,-1,2006,-1
756,3051,base,0,2020,-1,2001,-1
3688,4112,base,0,2020,-1,2010,-1
4250,2130,base,0,2013,-1,2009,-1
4288,4129,base,0,2012,-1,2008,-1
1853,2053,base,0,2014,-1,2000,-1
4980,4042,base,0,2021,-1,2020,-1
809,2226,base,0,2018,-1,2005,-1
3017,4452,base,0,2023,-1,2003,-1
3910,2565,base,0,2005,-1,2003,-1
3924,1726,base,0,2020,-1,2005,-1
1665,2705,base,0,2012,-1,2002,-1
548,533,base,0,2023,-1,2018,-1
4486,2676,base,0,2023,-1,2004,-1
2426,678,base,0,2018,-1,2017,-1
1766,4529,base,0,2022,-1,2014,-1
791,3613,bias,1,2008,17,2008,17
101,4813,base,0,2004,10,2011,-1
241,3135,base,0,2018,-1,2002,-1
2220,381,base,0,2011,-1,2006,-1
1960,1435,base,0,2014,-1,2010,-1
1810,1982,base,0,2015,-1,2014,-1
4898,705,base,0,2021,-1,2008,-1
3917,1254,base,0,2022,-1,2001,-1
609,2679,base,0,2014,-1,2007,-1
3433,3945,base,0,2016,-1,2004,-1
301,2945,base,0,2015,-1,2004,-1
87,1652,base,0,2014,-1,2004,-1
2206,496,base,0,2008,-1,2003,-1
3063,460,base,0,2023,-1,2021,-1
3434,4781,base,0,2023,-1,2002,-1
1805,2289,base,0,2023,-1,2009,-1
1556,2961,base,0,2023,-1,2019,-1
762,1820,base,0,2009,-1,2006,-1
2634,2318,base,0,2016,-1,2009,-1
1764,2602,bias,1,2022,13,2022,13
2521,2459,base,0,2012,-1,2008,-1
4577,3787,base,0,2019,-1,2000,-1
4928,4630,base,0,2017,-1,2009,-1
2616,3698,base,0,2022,-1,2011,-1
4199,1637,base,0,2014,-1,2013,-1
1810,3038,base,0,2015,-1,2006,-1
1985,2669,base,0,2005,-1,2000,-1
923,4503,base,0,2019,-1,2004,-1
2,613,base,0,2014,-1,2011,-1
2247,372,base,0,2021,-1,2009,-1
4657,390,base,0,2014,-1,2012,-1
2568,4142,bias,1,2020,3,2020,3
2249,3338,bias,1,2018,5,2018,5
1540,1923,base,0,2022,-1,2002,-1
453,4261,base,0,2007,-1,2000,-1
1439,1058,base,0,2020,-1,2004,-1
4956,1078,base,0,2007,-1,2000,-1
3765,4367,base,0,2023,-1,2018,-1
3991,2599,base,0,2020,-1,2000,-1
2333,4393,base,0,2015,-1,2003,-1
3917,3454,base,0,2022,-1,2007,-1
4285,3217,base,0,2011,-1,2002,-1
2502,3989,base,0,2013,-1,2011,-1
4092,1101,base,0,2017,-1,2006,-1
3121,3043,base,0,2014,-1,2005,-1
3452,644,base,0,2018,-1,2009,-1
932,2827,base,0,2014,-1,2013,-1
4245,1200,base,0,2020,-1,2002,-1
4298,1753,base,0,2022,-1,2011,-1
2745,3788,base,0,2020,-1,2003,-1
4884,1269,base,0,2020,-1,2013,-1
3243,2084,base,0,2020,-1,2004,-1
2572,524,base,0,2019,-1,2001,-1
451,4321,base,0,2021,-1,2007,-1
2824,1975,base,0,2021,-1,2018,-1
1420,2748,base,0,2023,-1,2006,-1
464,4472,base,0,2015,-1,2010,-1
4064,4075,base,0,2014,-1,2003,-1
762,1125,base,0,2009,-1,2007,-1
4913,253,base,0,2017,-1,2000,-1
2823,3338,base,0,2009,-1,2018,5
266,4748,bias,1,2015,14,2015,14
1307,3462,base,0,2017,-1,2006,-1
2175,969,base,0,2008,-1,2003,-1
1544,4081,base,0,2022,-1,2012,-1
3278,3739,base,0,2021,-1,2000,-1
1805,1883,base,0,2023,-1,2012,-1
99,1089,base,0,2011,-1,2005,-1
3329,1266,base,0,2010,-1,2009,-1
560,1494,base,0,2011,-1,2006,-1
2728,3660,bias,1,2007,6,2007,6
2962,2127,base,0,2023,-1,2022,-1
782,522,base,0,2021,-1,2011,-1
4312,3915,base,0,2013,-1,2004,-1
438,4355,base,0,2023,-1,2011,-1
3750,293,base,0,2017,-1,2015,-1
1712,58,base,0,2011,-1,2002,-1
3670,2728,bias,1,2007,6,2007,6
371,304,base,0,2001,-1,2000,-1
764,2952,base,0,2016,-1,2002,-1
2530,4596,base,0,2012,-1,2000,-1
246,3069,base,0,2019,-1,2018,-1
408,2059,base,0,2016,-1,2004,-1
2273,684,base,0,2006,-1,2000,-1
1363,2462,base,0,2013,-1,2002,-1
4831,2448,base,0,2013,-1,2001,-1
1251,1752,base,0,2018,-1,2014,-1
457,1128,base,0,2015,-1,2003,-1
3557,3412,base,0,2006,-1,2005,-1
609,2047,base,0,2014,-1,2000,-1
1424,3085,base,0,2023,-1,2013,-1
4875,553,base,0,2016,-1,2003,-1
930,3329,base,0,2014,-1,2010,-1
598,780,base,0,2012,-1,2001,-1
3039,4844,base,0,2021,-1,2000,-1
2243,3318,base,0,2014,-1,2008,-1
2973,3380,base,0,2023,-1,2011,-1
3522,4988,base,0,2022,-1,2007,-1
1163,3158,base,0,2023,-1,2015,-1
174,414,base,0,2019,-1,2010,-1
3096,3975,base,0,2019,-1,2003,-1
2430,2515,base,0,2019,-1,2004,10
3468,3605,base,0,2014,-1,2005,-1
1849,2241,base,0,2020,-1,2010,-1
2602,606,bias,1,2022,13,2022,13
572,2462,base,0,2012,-1,2002,-1
1329,1194,base,0,2022,-1,2020,-1
390,3263,base,0,2012,-1,2005,-1
1726,1746,base,0,2005,-1,2000,-1
2625,3592,base,0,2008,-1,2004,-1
937,306,base,0,2007,-1,2000,-1
2118,724,base,0,2022,-1,2009,-1
2834,4250,base,0,2018,-1,2013,-1
1839,219,base,0,2021,-1,2003,-1
97,505,base,0,2023,-1,2011,-1
4343,783,base,0,2009,-1,2002,-1
1034,298,base,0,2002,-1,2001,-1
3400,1376,base,0,2012,-1,2005,-1
3925,502,base,0,2020,-1,2016,-1
4801,874,base,0,2019,-1,2014,-1
1621,2302,base,0,2019,-1,2009,-1
2772,4861,base,0,2020,-1,2014,-1
640,4948,base,0,2018,-1,2001,-1
4955,211,base,0,2003,-1,2000,-1
2903,535,base,0,2012,-1,2006,-1
1926,4249,base,0,2013,-1,2006,-1
4960,1629,base,0,2012,-1,2002,-1
4877,2599,base,0,2020,-1,2000,-1
3758,1803,base,0,2020,-1,2002,-1
55,3241,base,0,2011,-1,2002,-1
3952,2384,base,0,2015,-1,2007,-1
1716,2187,base,0,2013,-1,2011,-1
676,999,base,0,2018,-1,2011,-1
4912,3167,base,0,2007,-1,2005,-1
2672,3296,base,0,2023,-1,2013,-1
4066,4968,base,0,2008,-1,2006,-1
2644,130,base,0,2007,-1,2002,-1
3597,1009,base,0,2012,-1,2002,-1
4633,3572,base,0,2017,-1,2002,-1
2458,4478,bias,1,2011,19,2011,19
2555,4716,base,0,2002,-1,2001,-1
3577,1112,base,0,2016,-1,2004,-1
4158,4988,base,0,2015,-1,2007,-1
3389,3176,base,0,2005,-1,2002,-1
1164,2557,bias,1,2019,4,2019,4
3620,3483,base,0,2012,-1,2007,-1
4711,1689,base,0,2017,-1,2012,-1
3033,2980,base,0,2016,-1,2005,-1
1805,3653,base,0,2023,-1,2018,-1
1710,1652,base,0,2013,-1,2004,-1
243,1675,base,0,2018,-1,2007,-1
961,2416,base,0,2023,-1,2011,-1
3107,1881,base,0,2010,-1,2000,-1
4431,375,base,0,2014,-1,2007,-1
3966,630,base,0,2015,-1,2012,-1
4570,3166,base,0,2005,-1,2003,-1
3547,2591,base,0,2014,-1,2005,-1
1804,4459,bias,1,2023,18,2023,18
3282,4268,base,0,2018,-1,2008,-1
2032,2185,base,0,2023,-1,2014,-1
4,492,base,0,2007,-1,2000,-1
3856,2286,base,0,2005,16,2011,-1
4378,3165,base,0,2021,-1,2001,-1
904,788,base,0,2013,-1,2011,-1
2311,255,base,0,2018,-1,2017,-1
1041,2216,bias,1,2014,12,2014,12
969,2953,base,0,2003,-1,2000,-1
3828,215,base,0,2022,-1,2020,-1
1257,3609,base,0,2017,-1,2004,-1
4478,1069,bias,1,2011,19,2011,19
4121,1370,base,0,2008,-1,2005,-1
3010,4075,base,0,2004,-1,2003,-1
1833,4718,base,0,2019,-1,2010,-1
1292,4185,base,0,2002,-1,2001,-1
2389,4338,base,0,2021,-1,2020,-1
2640,3044,base,0,2015,-1,2013,-1
4883,1413,base,0,2014,-1,2006,-1
317,3425,base,0,2015,-1,2010,-1
2016,4080,base,0,2014,-1,2001,-1
1146,292,base,0,2014,-1,2002,-1
3200,1464,base,0,2020,-1,2009,-1
4107,13,base,0,2007,-1,2003,-1
1302,3951,base,0,2021,-1,2014,-1
653,1907,base,0,2008,-1,2006,-1
1626,138,base,0,2017,-1,2013,-1
1960,4522,base,0,2014,-1,2006,-1
4404,2006,base,0,2016,-1,2013,-1
1982,2174,base,0,2014,-1,2012,-1
2725,3460,base,0,2019,-1,2000,-1
4706,0,bias,1,2003,0,2003,0
2099,2911,base,0,2023,-1,2014,-1
2016,1715,base,0,2014,-1,2012,-1
2772,491,base,0,2020,-1,2018,-1
4900,660,base,0,2006,-1,2000,-1
2822,522,base,0,2021,-1,2011,-1
2363,1028,base,0,2012,-1,2008,-1
4931,4716,base,0,2012,-1,2001,-1
861,3247,base,0,2021,-1,2003,-1
42,2945,base,0,2020,-1,2004,-1
293,3852,base,0,2015,-1,2007,-1
4130,969,base,0,2010,-1,2003,-1
3429,2692,base,0,2023,-1,2021,-1
2019,2826,bias,1,2002,11,2002,11
3421,2371,base,0,2020,-1,2008,-1
446,2481,base,0,2020,-1,2005,-1
4490,4066,base,0,2015,-1,2008,-1
3380,3412,base,0,2011,-1,2005,-1
4205,594,base,0,2023,-1,2020,-1
1428,3182,base,0,2019,-1,2018,-1
599,2632,base,0,2020,-1,2016,-1
323,1043,base,0,2013,-1,2008,-1
2466,3447,base,0,2017,-1,2013,-1
380,4419,base,0,2015,-1,2008,-1
1847,3921,base,0,2016,-1,2009,-1
2565,965,base,0,2003,-1,2002,-1
2051,211,base,0,2010,-1,2000,-1
820,1356,base,0,2004,-1,2001,-1
3208,3967,base,0,2010,-1,2008,-1
4707,30,base,0,2010,-1,2009,-1
4857,1506,base,0,2021,-1,2019,-1
4576,2657,base,0,2018,-1,2012,-1
782,1380,base,0,2021,-1,2005,-1
3635,927,base,0,2021,-1,2008,-1
3899,459,base,0,2008,-1,2004,-1
3410,4018,base,0,2016,-1,2003,-1
4379,3201,base,0,2020,-1,2002,-1
3808,745,base,0,2018,-1,2002,-1
2320,4858,base,0,2022,-1,2000,-1
2939,64,base,0,2004,-1,2003,-1
840,655,base,0,2014,-1,2000,-1
4023,4278,base,0,2014,-1,2003,-1
3714,4201,base,0,2022,-1,2010,-1
3741,4515,base,0,2018,-1,2015,-1
2243,1574,base,0,2014,-1,2000,-1
4142,4717,bias,1,2020,3,2020,3
1865,803,base,0,2008,-1,2001,-1
903,2700,base,0,2022,-1,2007,-1
3925,1254,base,0,2020,-1,2001,-1
3375,1923,base,0,2021,-1,2002,-1
3653,2879,base,0,2018,-1,2016,-1
518,4415,base,0,2009,-1,2006,-1
4677,3798,bias,1,2014,15,2014,15
1477,662,base,0,2021,-1,2020,-1
147,519,bias,1,2003,0,2003,0
4282,872,base,0,2018,-1,2012,-1
1013,1496,base,0,2023,-1,2014,-1
2988,1332,base,0,2017,-1,2004,-1
4532,3545,base,0,2022,-1,2002,-1
883,173,base,0,2007,-1,2000,-1
1951,3439,base,0,2021,-1,2008,-1
4631,843,base,0,2017,-1,2015,-1
4987,2592,base,0,2015,-1,2014,-1
4435,580,base,0,2016,-1,2013,-1
1909,1785,bias,1,2011,19,2011,19
1467,3134,base,0,2014,-1,2012,-1
4416,1413,base,0,2016,-1,2006,-1
27,3149,base,0,2021,-1,2005,-1
2549,2242,base,0,2023,-1,2018,-1
3149,3790,base,0,2005,-1,2001,-1
1272,4394,base,0,2022,-1,2015,-1
1242,2799,base,0,2018,-1,2007,-1
3297,2230,base,0,2023,-1,2010,-1
913,3626,base,0,2022,-1,2021,-1
4636,336,base,0,2020,-1,2015,-1
4813,4578,base,0,2011,-1,2002,-1
2942,1543,base,0,2016,-1,2001,-1
299,2100,base,0,2021,-1,2014,-1
443,888,base,0,2022,-1,2014,-1
2790,703,base,0,2022,-1,2017,-1
1434,4150,base,0,2012,-1,2005,-1
2783,4516,bias,1,2014,15,2014,15
908,4311,base,0,2017,-1,2013,-1
4526,4296,base,0,2019,-1,2013,-1
3375,2787,base,0,2021,-1,2002,-1
2781,1815,base,0,2012,-1,2007,-1
3540,1261,base,0,2020,-1,2000,-1
4487,684,base,0,2022,-1,2000,-1
1933,2204,base,0,2012,-1,2001,-1
4511,1441,base,0,2021,-1,2008,-1
3828,242,base,0,2022,-1,2002,-1
1343,1012,base,0,2023,-1,2017,-1
2243,1157,base,0,2014,-1,2011,-1
6,2214,bias,1,2004,8,2004,8
195,1908,base,0,2019,-1,2008,-1
2765,4678,base,0,2021,-1,2003,-1
2629,3124,base,0,2020,-1,2007,-1
3908,2454,base,0,2018,-1,2012,-1
0,4706,bias,1,2003,0,2003,0
4095,246,base,0,2021,-1,2019,-1
1791,1685,bias,1,2004,10,2004,10
3261,1689,base,0,2023,-1,2012,-1
629,2276,base,0,2015,-1,2009,-1
1132,1597,base,0,2018,-1,2003,-1
4402,1419,base,0,2018,-1,2014,-1
437,2754,bias,1,2007,6,2007,6
2229,3629,base,0,2011,-1,2004,-1
4601,1594,base,0,2021,-1,2001,-1
4257,2028,base,0,2017,-1,2004,-1
4010,1311,base,0,2013,-1,2000,-1
4542,536,base,0,2009,-1,2003,-1
862,2381,base,0,2020,-1,2004,-1
4814,2478,base,0,2017,-1,2014,-1
1068,1104,base,0,2006,-1,2000,-1
1145,2029,base,0,2022,-1,2000,-1
1314,2666,base,0,2018,-1,2007,-1
4833,4387,base,0,2022,-1,2008,-1
3859,1902,base,0,2013,-1,2002,-1
4534,2839,base,0,2021,-1,2004,-1
4816,2872,base,0,2021,-1,2007,9
892,3415,base,0,2022,-1,2016,-1
4131,3438,base,0,2023,-1,2022,-1
4672,1530,base,0,2015,-1,2003,-1
736,2566,base,0,2016,-1,2006,-1
1427,2783,base,0,2014,-1,2014,15
2411,174,base,0,2022,-1,2019,-1
3998,2681,base,0,2010,-1,2003,-1
3571,3038,base,0,2017,-1,2006,-1
2869,2451,base,0,2015,-1,2000,-1
4090,1140,base,0,2023,-1,2009,-1
4054,4894,base,0,2019,-1,2008,-1
884,2243,base,0,2016,-1,2014,-1
2615,2829,base,0,2019,-1,2001,-1
1297,2545,base,0,2010,-1,2009,-1
318,873,base,0,2011,-1,2008,-1
4231,2557,bias,1,2019,4,2019,4
1451,69,base,0,2017,-1,2003,-1
2064,1085,base,0,2023,-1,2007,-1
48,518,base,0,2017,-1,2009,-1
62,402,base,0,2017,-1,2001,-1
3181,294,base,0,2005,-1,2002,-1
1707,2488,base,0,2017,-1,2005,-1
4898,3925,base,0,2021,-1,2020,-1
141,762,base,0,2014,-1,2009,-1
3877,767,base,0,2010,-1,2008,-1
4749,4566,base,0,2018,-1,2010,-1
1180,4092,base,0,2020,-1,2017,-1
4769,3283,base,0,2009,-1,2002,-1
309,3148,base,0,2015,-1,2003,-1
2713,2953,base,0,2017,-1,2000,-1
2786,3188,base,0,2023,-1,2011,-1
1465,2214,bias,1,2004,8,2004,8
4911,3518,base,0,2013,-1,2011,-1
101,3331,base,0,2004,10,2017,-1
1432,615,base,0,2010,-1,2005,-1
2645,4423,base,0,2020,-1,2019,-1
2880,848,base,0,2013,-1,2003,-1
4768,198,base,0,2013,-1,2001,-1
629,4209,base,0,2015,-1,2011,-1
4831,1620,base,0,2013,-1,2002,-1
2131,4529,base,0,2017,-1,2014,-1
4601,695,base,0,2021,-1,2007,-1
3856,1048,base,0,2005,16,2000,-1
4492,2663,base,0,2018,5,2004,-1
3865,745,base,0,2003,-1,2002,-1
3369,2592,base,0,2019,-1,2014,-1
3052,1065,base,0,2008,17,2017,-1
3309,2007,base,0,2020,-1,2013,-1
3154,942,base,0,2011,-1,2008,-1
3583,498,bias,1,2018,5,2018,5
4449,2139,base,0,2013,-1,2007,-1
1900,753,base,0,2007,-1,2004,-1
3913,282,base,0,2011,-1,2000,-1
3156,576,base,0,2013,-1,2011,-1
